"","year","author","method","reportScore","methodsScore"
"101",2003,"Flahault A","SCC",100,100
"102",2003,"Ki M","SCC",100,100
"103",2003,"Oh JK","SCC",100,100
"104",2003,"Park Taesung","SCC",100,100
"105",2003,"Viboud C","SCC",100,100
"106",2003,"Yi Sung Gon","SCC",100,100
"107",2003,"Andrews N","SCCS",0,100
"108",2003,"Farrington CP","SCCS",0,50
"109",2003,"Farrington CP","SCCS",0,100
"110",2003,"Harrison T","SCCS",0,100
"111",2003,"Hubbard R","SCCS",0,50
"112",2003,"Hubbard R","SCCS",0,100
"113",2003,"Miller E","SCCS",0,100
"114",2003,"Smeeth L","SCCS",0,50
"115",2003,"Smith C","SCCS",0,50
"116",2003,"Smith C","SCCS",0,100
"117",2003,"Tata LJ","SCCS",0,100
"118",2003,"Tattersfield A","SCCS",0,50
"119",2003,"Taylor B","SCCS",0,100
"120",2003,"Waight P","SCCS",0,100
"121",2003,"West J","SCCS",0,100
"122",2004,"Black SB","SCC",100,100
"123",2004,"Chen Robert T","SCC",100,100
"124",2004,"Davis RL","SCC",100,100
"125",2004,"France EK","SCC",100,100
"126",2004,"Glanz JM","SCC",100,100
"127",2004,"Jackson LA","SCC",100,100
"128",2004,"Ki M","SCC",100,100
"129",2004,"Marcy SM","SCC",100,100
"130",2004,"Mullooly JP","SCC",100,100
"131",2004,"Park Taesung","SCC",100,100
"132",2004,"Shinefield HR","SCC",100,100
"133",2004,"Xu Stan","SCC",100,100
"134",2004,"Yi Sung Gon","SCC",100,100
"135",2004,"Zangwill KM","SCC",100,100
"136",2004,"Bopp M","SCCS",0,100
"137",2004,"Chen Robert T","SCCS",0,100
"138",2004,"Farrington CP","SCCS",0,100
"139",2004,"Hall AJ","SCCS",0,100
"140",2004,"Hubbard R","SCCS",0,100
"141",2004,"Linder T","SCCS",0,100
"142",2004,"Mutsch M","SCCS",0,100
"143",2004,"Rhodes P","SCCS",0,100
"144",2004,"Smeeth L","SCCS",0,100
"145",2004,"Spyr C","SCCS",0,100
"146",2004,"Steffen R","SCCS",0,100
"147",2004,"Thomas SL","SCCS",0,100
"148",2004,"Vallance P","SCCS",0,100
"149",2004,"Zhou W","SCCS",0,100
"150",2005,"Bagnardi V","SCC",0,100
"151",2005,"Corrao G","SCC",100,100
"152",2005,"Faini S","SCC",100,100
"153",2005,"Leoni O","SCC",100,100
"154",2005,"Suissa S","SCC",100,100
"155",2005,"Zambon A","SCC",100,100
"156",2005,"Aberra FN","SCC",0,100
"157",2005,"Bilker WB","SCC",100,100
"158",2005,"Bonneh DY","SCC",100,100
"159",2005,"Brensinger CM","SCC",100,100
"160",2005,"Cohen AD","SCC",100,100
"161",2005,"Glasser DB","SCC",100,100
"162",2005,"Halevy S","SCC",100,100
"163",2005,"Lewis JD","SCC",100,100
"164",2005,"Lichtenstein GR","SCC",100,100
"165",2005,"Maclure M","SCC",100,100
"166",2005,"Mittleman MA","SCC",100,100
"167",2005,"Naggan L","SCC",100,100
"168",2005,"Reuveni H","SCC",100,100
"169",2005,"Vardy DA","SCC",100,100
"170",2005,"Ali M","SCCS",50,100
"171",2005,"Britton J","SCCS",0,100
"172",2005,"Britton J","SCCS",0,100
"173",2005,"Canh Gia D","SCCS",50,100
"174",2005,"Card T","SCCS",0,0
"175",2005,"Card T","SCCS",0,50
"176",2005,"Clemens JD","SCCS",50,100
"177",2005,"Farrington CP","SCCS",0,100
"178",2005,"Farrington CP","SCCS",0,100
"179",2005,"Farrington CP","SCCS",0,0
"180",2005,"Farrington CP","SCCS",0,50
"181",2005,"Fortun PJ","SCCS",0,0
"182",2005,"Godfrey C","SCCS",0,100
"183",2005,"Godfrey C","SCCS",0,100
"184",2005,"Hawkey CJ","SCCS",0,0
"185",2005,"Hubbard R","SCCS",0,100
"186",2005,"Hubbard R","SCCS",0,100
"187",2005,"Hubbard R","SCCS",0,0
"188",2005,"Hubbard R","SCCS",0,50
"189",2005,"Lewis S","SCCS",0,100
"190",2005,"Lewis S","SCCS",0,100
"191",2005,"Minh TT","SCCS",50,100
"192",2005,"Park JK","SCCS",50,100
"193",2005,"Smeeth L","SCCS",0,100
"194",2005,"Smeeth L","SCCS",0,100
"195",2005,"Smeeth L","SCCS",0,0
"196",2005,"Smeeth L","SCCS",0,50
"197",2005,"Smith C","SCCS",0,100
"198",2005,"Smith C","SCCS",0,100
"199",2005,"Smith C","SCCS",0,0
"200",2005,"Smith C","SCCS",0,50
"201",2005,"Tata LJ","SCCS",0,0
"202",2005,"Tata LJ","SCCS",0,50
"203",2005,"Thiem DV","SCCS",50,100
"204",2005,"Tho HL","SCCS",50,100
"205",2005,"Trach DD","SCCS",50,100
"206",2005,"von Seidlein L","SCCS",50,100
"207",2005,"West J","SCCS",0,100
"208",2005,"West J","SCCS",0,0
"209",2005,"West J","SCCS",0,50
"210",2005,"Whitaker HJ","SCCS",0,0
"NA",NA,NA,NA,NA,NA
"NA.1",NA,NA,NA,NA,NA
"NA.2",NA,NA,NA,NA,NA
"NA.3",NA,NA,NA,NA,NA
"NA.4",NA,NA,NA,NA,NA
"NA.5",NA,NA,NA,NA,NA
"NA.6",NA,NA,NA,NA,NA
"NA.7",NA,NA,NA,NA,NA
"NA.8",NA,NA,NA,NA,NA
"NA.9",NA,NA,NA,NA,NA
"NA.10",NA,NA,NA,NA,NA
"NA.11",NA,NA,NA,NA,NA
"NA.12",NA,NA,NA,NA,NA
"NA.13",NA,NA,NA,NA,NA
"NA.14",NA,NA,NA,NA,NA
"NA.15",NA,NA,NA,NA,NA
"NA.16",NA,NA,NA,NA,NA
"NA.17",NA,NA,NA,NA,NA
"NA.18",NA,NA,NA,NA,NA
"NA.19",NA,NA,NA,NA,NA
"NA.20",NA,NA,NA,NA,NA
"NA.21",NA,NA,NA,NA,NA
"NA.22",NA,NA,NA,NA,NA
"NA.23",NA,NA,NA,NA,NA
"NA.24",NA,NA,NA,NA,NA
"NA.25",NA,NA,NA,NA,NA
