"","year","author","method","reportScore","methodsScore"
"618",2011,"Lin Jou-Wei","SCC",100,100
"619",2011,"Lipsitz LA","SCC",100,50
"620",2011,"Lozano P","SCC",100,50
"621",2011,"Mallaret M","SCC",100,100
"622",2011,"Mamdani M","SCC",100,100
"623",2011,"Meuleners LB","SCC",100,100
"624",2011,"Mittleman MA","SCC",100,50
"625",2011,"Moore N","SCC",100,100
"626",2011,"Moussally K","SCC",100,100
"627",2011,"Nakhai-Pour HR","SCC",100,100
"628",2011,"Ng JQ","SCC",100,100
"629",2011,"Orriols L","SCC",100,100
"630",2011,"Palamara P","SCC",100,100
"631",2011,"Park Byung-Joo","SCC",100,50
"632",2011,"Park Byung-Joo","SCC",100,100
"633",2011,"Philip P","SCC",100,100
"634",2011,"Rothman KJ","SCC",100,50
"635",2011,"Shau Wen-Yi","SCC",100,100
"636",2011,"Shau Wen-Yi","SCC",100,100
"637",2011,"Smirnakis K","SCC",100,50
"638",2011,"Song HJ","SCC",100,50
"639",2011,"Wang Jung-Der","SCC",100,100
"640",2011,"Wang Jung-Der","SCC",100,100
"641",2011,"Wang Sheng-Chang","SCC",100,50
"642",2011,"Wright AJ","SCC",100,100
"643",2011,"Wu Chi-Shin","SCC",100,50
"644",2011,"Yang Yao-Hsu","SCC",100,100
"645",2011,"Zhang Yuqing","SCC",100,50
"646",2011,"Aguinaga-Villasenor RG","SCCS",0,100
"647",2011,"Al-Shahi Salman R","SCCS",100,100
"648",2011,"Andrews N","SCCS",100,100
"649",2011,"Andrews N","SCCS",0,100
"650",2011,"Arthur A","SCCS",0,50
"651",2011,"Baggs JM","SCCS",0,100
"652",2011,"Barbosa MR","SCCS",0,100
"653",2011,"Barton G","SCCS",0,50
"654",2011,"Belongia EA","SCCS",0,100
"655",2011,"Bianchi C","SCCS",50,100
"656",2011,"Bryan P","SCCS",0,100
"657",2011,"Bulhoes MM","SCCS",0,100
"658",2011,"Ceron-Rodriguez M","SCCS",0,100
"659",2011,"Cesar ED","SCCS",0,100
"660",2011,"Chakraborty P","SCCS",0,100
"661",2011,"Chakraborty P","SCCS",0,100
"662",2011,"Correale J","SCCS",50,100
"663",2011,"Cortes MD","SCCS",0,100
"664",2011,"Coupland CAC","SCCS",0,50
"665",2011,"Coupland CAC","SCCS",50,100
"666",2011,"Crowcroft NS","SCCS",0,100
"667",2011,"Crowcroft NS","SCCS",50,100
"668",2011,"Crowcroft NS","SCCS",0,100
"669",2011,"Daley MF","SCCS",0,100
"670",2011,"de Carvalho FM","SCCS",0,100
"671",2011,"De Oliveira LH","SCCS",0,100
"672",2011,"de Oliveira MEP","SCCS",0,100
"673",2011,"Deeks SL","SCCS",0,100
"674",2011,"Deeks SL","SCCS",50,100
"675",2011,"degli Atti MC","SCCS",50,100
"676",2011,"DeStefano F","SCCS",0,100
"677",2011,"Dhiman P","SCCS",0,50
"678",2011,"Dorame-Castillo R","SCCS",0,100
"679",2011,"dos Santos AR","SCCS",0,100
"680",2011,"Drew L","SCCS",0,100
"681",2011,"Edwards KM","SCCS",0,100
"682",2011,"Escolano S","SCCS",0,100
"683",2011,"Esparza-Aguilar M","SCCS",0,100
"684",2011,"Farez MF","SCCS",50,100
"685",2011,"Farrington CP","SCCS",0,100
"686",2011,"Ferreira LB","SCCS",0,100
"687",2011,"Flannery B","SCCS",0,100
"688",2011,"Fojaco-Gonzalez F","SCCS",0,100
"689",2011,"Frova L","SCCS",50,100
"690",2011,"Gargiullo PM","SCCS",0,100
"691",2011,"Gladman J","SCCS",50,50
"692",2011,"Gladman J","SCCS",50,50
"693",2011,"Glanz JM","SCCS",0,100
"694",2011,"Glanz JM","SCCS",0,100
"695",2011,"Gribbin J","SCCS",50,50
"696",2011,"Gribbin J","SCCS",50,50
"697",2011,"Gutierrez-Ramirez SF","SCCS",0,100
"698",2011,"Gwini SM","SCCS",50,100
"699",2011,"Hambidge SJ","SCCS",0,100
"700",2011,"Hambidge SJ","SCCS",0,100
"701",2011,"Hawken S","SCCS",0,100
"702",2011,"Hawken S","SCCS",50,100
"703",2011,"Hawken S","SCCS",0,100
"704",2011,"Henningsen KH","SCCS",50,100
"705",2011,"Hernandez-Hernandez LD","SCCS",0,100
"706",2011,"Hill C","SCCS",0,100
"707",2011,"Hippisley-Cox J","SCCS",0,50
"708",2011,"Hubbard R","SCCS",50,50
"709",2011,"Hubbard R","SCCS",50,50
"710",2011,"Keelan J","SCCS",0,100
"711",2011,"Klein NP","SCCS",0,100
"712",2011,"Kwong JC","SCCS",0,100
"713",2011,"Kwong JC","SCCS",50,100
"714",2011,"Kwong JC","SCCS",0,100
"715",2011,"Lee Grace M","SCCS",0,100
"716",2011,"Lewis S","SCCS",50,50
"717",2011,"Lewis S","SCCS",50,50
"718",2011,"Lopez-Callada VR","SCCS",0,100
"719",2011,"Luna-Cruz ME","SCCS",0,100
"720",2011,"Maluf EMC","SCCS",0,100
"721",2011,"Manuel DG","SCCS",0,100
"722",2011,"Manuel DG","SCCS",50,100
"723",2011,"Manuel DG","SCCS",0,100
"724",2011,"Marquez AB","SCCS",0,100
"725",2011,"Martinez-Alcazar M","SCCS",0,100
"726",2011,"Massari M","SCCS",50,100
"727",2011,"Matus CR","SCCS",0,100
"728",2011,"McClure D","SCCS",0,100
"729",2011,"Mercado-Villegas B","SCCS",0,100
"730",2011,"Mesa J","SCCS",0,100
"731",2011,"Miller E","SCCS",100,100
"732",2011,"Miller E","SCCS",0,100
"733",2011,"Morgan TM","SCCS",0,100
"734",2011,"Morriss R","SCCS",0,50
"735",2011,"Mullooly JP","SCCS",0,100
"736",2011,"Naleway AL","SCCS",0,100
"737",2011,"Narwaney KJ","SCCS",0,100
"738",2011,"Newcomer SR","SCCS",0,100
"739",2011,"Nordin JD","SCCS",0,100
"740",2011,"Osnaya-Romero N","SCCS",0,100
"741",2011,"Patel MM","SCCS",0,100
"742",2011,"Plascencia-Hernandez A","SCCS",0,100
"743",2011,"Pluscauskas M","SCCS",0,100
"744",2011,"Potter BK","SCCS",0,100
"745",2011,"Potter BK","SCCS",0,100
"746",2011,"Raschetti R","SCCS",50,100
"747",2011,"Renoiner EIM","SCCS",0,100
"748",2011,"Rezk GHP","SCCS",0,100
"749",2011,"Ross C","SCCS",0,100
"750",2011,"Rothwell D","SCCS",0,100
"751",2011,"Sach T","SCCS",0,50
"752",2011,"Salmaso S","SCCS",50,100
"753",2011,"Sato HK","SCCS",0,100
"754",2011,"Schlegel C","SCCS",0,100
"755",2011,"Schuler R","SCCS",0,100
"756",2011,"Seabroke S","SCCS",0,100
"757",2011,"Silva CLO","SCCS",0,100
"758",2011,"Siriwardena AN","SCCS",50,100
"759",2011,"Smith C","SCCS",50,50
"760",2011,"Smith C","SCCS",50,50
"761",2011,"Sparks R","SCCS",0,100
"762",2011,"Spila-Alegiani S","SCCS",50,100
"763",2011,"Stowe J","SCCS",100,100
"764",2011,"Stowe J","SCCS",0,100
"765",2011,"Summar M","SCCS",0,100
"766",2011,"Tate J","SCCS",0,100
"767",2011,"Tinajero-Pizano R","SCCS",0,100
"768",2011,"Toledo-Cortina G","SCCS",0,100
"769",2011,"Tomba GS","SCCS",50,100
"770",2011,"Traversa G","SCCS",50,100
"771",2011,"Tubert-Bitter P","SCCS",0,100
"772",2011,"Van Walraven C","SCCS",0,100
"773",2011,"Weintraub ES","SCCS",0,100
"774",2011,"Welch-Burke T","SCCS",0,100
"775",2011,"Wilson K","SCCS",0,100
"776",2011,"Wilson K","SCCS",50,100
"777",2011,"Wilson K","SCCS",0,100
"778",2011,"Xu Stan","SCCS",0,100
"779",2011,"Zhu Yuwei","SCCS",0,100
"780",2012,"Bos JH","SCC",100,100
"781",2012,"de Jong-van den Berg LTW","SCC",100,100
"782",2012,"Koopmans PC","SCC",100,100
"783",2012,"Andersen PK","SCC",0,50
"784",2012,"Anderson G","SCC",0,50
"785",2012,"Andersson C","SCC",0,50
"786",2012,"Avalos M","SCC",50,50
"787",2012,"Baer MR","SCC",0,100
"788",2012,"Bazin F","SCC",50,50
"789",2012,"Bell CM","SCC",0,50
"790",2012,"Berry SD","SCC",100,50
"791",2012,"Blazejewski S","SCC",50,50
"792",2012,"Blumberg N","SCC",100,100
"793",2012,"Buka S","SCC",100,100
"794",2012,"Campbell RJ","SCC",100,50
"795",2012,"Chang Chia-Hsuin","SCC",100,100
"796",2012,"Chang Chia-Hsuin","SCC",100,100
"797",2012,"Chen Hsi-Chieh","SCC",100,100
"798",2012,"Chen Hsi-Chieh","SCC",100,100
"799",2012,"Chen Shu-Ting","SCC",100,100
"800",2012,"Choi Nam-Kyong","SCC",100,100
"801",2012,"Chopra V","SCC",100,100
"802",2012,"Chou Hsu-Wen","SCC",100,100
"803",2012,"Contrand B","SCC",50,50
"804",2012,"Davidoff A","SCC",100,100
"805",2012,"Delorme B","SCC",50,50
"806",2012,"Dore DD","SCC",100,100
"807",2012,"Durrieu G","SCC",50,50
"808",2012,"Flanders SA","SCC",100,100
"809",2012,"Folke F","SCC",100,50
"810",2012,"Fosbol EL","SCC",100,50
"811",2012,"Gadegbeku B","SCC",50,50
"812",2012,"Gerds T","SCC",100,50
"813",2012,"Gill SS","SCC",100,50
"814",2012,"Girodet PO","SCC",50,50
"815",2012,"Gislason GH","SCC",100,50
"816",2012,"Goldberg M","SCC",50,50
"817",2012,"Goldense D","SCC",100,50
"818",2012,"Gore SD","SCC",100,100
"819",2012,"Gruneir A","SCC",100,50
"820",2012,"Herrmann N","SCC",100,50
"821",2012,"Jensen A","SCC",100,50
"822",2012,"Kang Dong-Yoon","SCC",100,100
"823",2012,"Kanters JK","SCC",100,50
"824",2012,"Ke X","SCC",100,100
"825",2012,"Kiel DP","SCC",100,50
"826",2012,"Kim Ye-Jee","SCC",100,100
"827",2012,"Kober L","SCC",100,50
"828",2012,"Kuo Chuei-Wen","SCC",100,100
"829",2012,"Lagarde E","SCC",50,50
"830",2012,"Lai Mei-Shu","SCC",100,100
"831",2012,"Lai Mei-Shu","SCC",100,100
"832",2012,"Lai Mei-Shu","SCC",100,50
"833",2012,"Langa KM","SCC",100,100
"834",2012,"Larsen JK","SCC",100,50
"835",2012,"Laumon B","SCC",50,50
"836",2012,"Lauque D","SCC",50,50
"837",2012,"Lecoules N","SCC",50,50
"838",2012,"Lee Joongyub","SCC",100,100
"839",2012,"Lee Yen-Chieh","SCC",100,100
"840",2012,"Levine DA","SCC",100,100
"841",2012,"Lin Jou-Wei","SCC",100,100
"842",2012,"Lin Min-Shung","SCC",100,100
"843",2012,"Linkletter C","SCC",100,100
"844",2012,"Lippert FK","SCC",100,50
"845",2012,"Lipsitz LA","SCC",100,50
"846",2012,"Liu Chia-Lin","SCC",100,50
"847",2012,"Maclure M","SCC",100,100
"848",2012,"McNally D","SCC",100,100
"849",2012,"Mittleman MA","SCC",100,50
"850",2012,"Moore N","SCC",50,50
"851",2012,"Mor V","SCC",100,100
"852",2012,"Mostofsky E","SCC",100,50
"853",2012,"Newman AM","SCC",100,50
"854",2012,"Nielsen SL","SCC",100,50
"855",2012,"Olesen JB","SCC",100,50
"856",2012,"Orriols L","SCC",50,50
"857",2012,"Park Byung-Joo","SCC",100,100
"858",2012,"Park Soyoung","SCC",100,100
"859",2012,"Pehrson S","SCC",100,50
"860",2012,"Philip P","SCC",50,50
"861",2012,"Poulsen HE","SCC",100,50
"862",2012,"Queinec R","SCC",50,50
"863",2012,"Rhee Chui-Woo","SCC",100,100
"864",2012,"Rochon PA","SCC",100,50
"865",2012,"Rogers MAM","SCC",100,100
"866",2012,"Sato M","SCC",100,100
"867",2012,"Seitz DP","SCC",100,50
"868",2012,"Shau Wen-Yi","SCC",100,100
"869",2012,"Shau Wen-Yi","SCC",100,50
"870",2012,"Smith SW","SCC",100,100
"871",2012,"Solomon DH","SCC",100,50
"872",2012,"Suissa S","SCC",50,50
"873",2012,"Torp-Pedersen C","SCC",100,50
"874",2012,"Wang Shirley","SCC",100,100
"875",2012,"Weeke P","SCC",100,50
"876",2012,"Wu Chi-Shin","SCC",100,50
"877",2012,"Zhang Yuqing","SCC",100,50
"878",2012,"Andrews N","SCCS",100,100
"879",2012,"Andrews N","SCCS",0,100
"880",2012,"Arnheim-Dahlstrom L","SCCS",0,100
"881",2012,"Austin PC","SCCS",100,50
"882",2012,"Baggs JM","SCCS",0,100
"883",2012,"Baggs JM","SCCS",100,100
"884",2012,"Baxter R","SCCS",0,100
"885",2012,"Baxter R","SCCS",100,100
"886",2012,"Beland SG","SCCS",0,50
"887",2012,"Blum M","SCCS",50,100
"888",2012,"Bonhoeffer J","SCCS",100,100
"889",2012,"Boucher RM","SCCS",0,100
"890",2012,"Boulianne N","SCCS",0,100
"891",2012,"Breuer T","SCCS",50,100
"892",2012,"Brunet D","SCCS",0,100
"893",2012,"Butt DA","SCCS",100,50
"894",2012,"Carter GL","SCCS",100,0
"895",2012,"Cervantes-Apolinar M","SCCS",50,100
"896",2012,"Charles PG","SCCS",0,100
"897",2012,"Cheng A","SCCS",0,100
"898",2012,"Christensen J","SCCS",0,100
"899",2012,"Clothier HJ","SCCS",0,100
"900",2012,"Colindres RE","SCCS",50,100
"901",2012,"Crawford NW","SCCS",0,100
"902",2012,"Crowcroft NS","SCCS",100,100
"903",2012,"Daley JM","SCCS",100,100
"904",2012,"Daley MF","SCCS",0,100
"905",2012,"Dartigues JF","SCCS",0,50
"906",2012,"Dassanayake TL","SCCS",100,0
"907",2012,"Day B","SCCS",0,100
"908",2012,"Day T","SCCS",0,100
"909",2012,"De Serres G","SCCS",0,100
"910",2012,"De Wals P","SCCS",0,100
"911",2012,"DeAntonio-Suarez R","SCCS",50,100
"912",2012,"Deceuninck G","SCCS",0,100
"913",2012,"Deeks SL","SCCS",100,100
"914",2012,"DeStefano F","SCCS",0,100
"915",2012,"Douglas I","SCCS",50,50
"916",2012,"Ducruet T","SCCS",0,50
"917",2012,"Evans SJ","SCCS",50,50
"918",2012,"Farrington CP","SCCS",0,50
"919",2012,"Fireman BH","SCCS",100,100
"920",2012,"Fourrier-Reglat A","SCCS",0,50
"921",2012,"Gargiullo PM","SCCS",0,100
"922",2012,"Gates P","SCCS",0,100
"923",2012,"Gay C","SCCS",0,100
"924",2012,"Glanz JM","SCCS",0,100
"925",2012,"Glazier RH","SCCS",100,50
"926",2012,"Gomes T","SCCS",100,50
"927",2012,"Grajales C","SCCS",50,100
"928",2012,"Grosso A","SCCS",50,50
"929",2012,"Hallgreen J","SCCS",0,100
"930",2012,"Hambidge SJ","SCCS",0,100
"931",2012,"Hawken S","SCCS",100,100
"932",2012,"Hawken S","SCCS",0,100
"933",2012,"Hemingway H","SCCS",50,50
"934",2012,"Hernandez MT","SCCS",50,100
"935",2012,"Hingorani A","SCCS",50,50
"936",2012,"Hviid A","SCCS",100,100
"937",2012,"Hviid A","SCCS",0,100
"938",2012,"Irving S","SCCS",0,100
"939",2012,"Jackson LA","SCCS",0,100
"940",2012,"Jackson LA","SCCS",100,100
"941",2012,"Jacobsen SJ","SCCS",0,100
"942",2012,"Jacobsen SJ","SCCS",100,100
"943",2012,"Johansen K","SCCS",100,100
"944",2012,"Jones AL","SCCS",100,0
"945",2012,"Kiers L","SCCS",0,100
"946",2012,"Kwong JC","SCCS",100,100
"947",2012,"Landry M","SCCS",0,100
"948",2012,"Lewis P","SCCS",0,100
"949",2012,"Li J","SCCS",0,100
"950",2012,"Liu A","SCCS",100,100
"951",2012,"Macdonnell R","SCCS",0,100
"952",2012,"Mamdani M","SCCS",100,50
"953",2012,"Manuel DG","SCCS",100,100
"954",2012,"Marcy SM","SCCS",100,100
"955",2012,"McClure D","SCCS",0,100
"956",2012,"McElduff P","SCCS",100,0
"957",2012,"Mercadillo MG","SCCS",50,100
"958",2012,"Michie PT","SCCS",100,0
"959",2012,"Miller E","SCCS",100,100
"960",2012,"Moore N","SCCS",0,50
"961",2012,"Morgan O","SCCS",0,100
"962",2012,"Moride Y","SCCS",0,50
"963",2012,"Naleway AL","SCCS",0,100
"964",2012,"Narwaney KJ","SCCS",0,100
"965",2012,"Nordin JD","SCCS",0,100
"966",2012,"Nordin JD","SCCS",100,100
"967",2012,"Olsen J","SCCS",0,100
"968",2012,"Ortega-Barria E","SCCS",50,100
"969",2012,"Pariente A","SCCS",0,50
"970",2012,"Roberts L","SCCS",0,100
"971",2012,"Rodriguez-Casero V","SCCS",0,100
"972",2012,"Ross C","SCCS",0,100
"973",2012,"Shoup JA","SCCS",0,100
"974",2012,"Smeeth L","SCCS",50,50
"975",2012,"Sparen P","SCCS",0,100
"976",2012,"Stokes BJ","SCCS",100,0
"977",2012,"Stowe J","SCCS",100,100
"978",2012,"Sun Y","SCCS",0,100
"979",2012,"Svanstrom H","SCCS",100,100
"980",2012,"Sy Lina S","SCCS",100,100
"981",2012,"Timmis  A","SCCS",50,50
"982",2012,"Tokars JI","SCCS",0,100
"983",2012,"Torres FJ","SCCS",50,100
"984",2012,"Toth E","SCCS",0,100
"985",2012,"Tseng HF","SCCS",100,100
"986",2012,"Tu Karen","SCCS",100,50
"987",2012,"Vedsted P","SCCS",0,100
"988",2012,"Velazquez FR","SCCS",50,100
"989",2012,"Vellozzi C","SCCS",0,100
"990",2012,"Verstraeten T","SCCS",50,100
"991",2012,"Vestergaard M","SCCS",0,100
"992",2012,"Viray M","SCCS",0,100
"993",2012,"Weibull CE","SCCS",0,100
"994",2012,"Weinmann S","SCCS",100,100
"995",2012,"Weintraub ES","SCCS",0,100
"996",2012,"Weintraub ES","SCCS",100,100
"997",2012,"Whyte IM","SCCS",100,0
"998",2012,"Wijeratne T","SCCS",0,100
"999",2012,"Wilson K","SCCS",100,100
"1000",2012,"Wilson K","SCCS",0,100
"1001",2012,"Wise M","SCCS",0,100
"1002",2012,"Xu Stan","SCCS",0,100
"NA",NA,NA,NA,NA,NA
"NA.1",NA,NA,NA,NA,NA
"NA.2",NA,NA,NA,NA,NA
"NA.3",NA,NA,NA,NA,NA
"NA.4",NA,NA,NA,NA,NA
"NA.5",NA,NA,NA,NA,NA
"NA.6",NA,NA,NA,NA,NA
"NA.7",NA,NA,NA,NA,NA
"NA.8",NA,NA,NA,NA,NA
"NA.9",NA,NA,NA,NA,NA
"NA.10",NA,NA,NA,NA,NA
"NA.11",NA,NA,NA,NA,NA
"NA.12",NA,NA,NA,NA,NA
"NA.13",NA,NA,NA,NA,NA
"NA.14",NA,NA,NA,NA,NA
"NA.15",NA,NA,NA,NA,NA
"NA.16",NA,NA,NA,NA,NA
"NA.17",NA,NA,NA,NA,NA
"NA.18",NA,NA,NA,NA,NA
"NA.19",NA,NA,NA,NA,NA
"NA.20",NA,NA,NA,NA,NA
"NA.21",NA,NA,NA,NA,NA
"NA.22",NA,NA,NA,NA,NA
"NA.23",NA,NA,NA,NA,NA
"NA.24",NA,NA,NA,NA,NA
"NA.25",NA,NA,NA,NA,NA
